id,date,type,content,media_file
697413,2025-02-06T17:29:11+00:00,text,Let's go to the moon with SuperEx,
697412,2025-02-06T17:29:11+00:00,text,Good OkY,
697411,2025-02-06T17:29:09+00:00,text,As in??,
697410,2025-02-06T17:29:06+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697409,2025-02-06T17:29:06+00:00,text,Moon is our place guies,
697408,2025-02-06T17:29:05+00:00,text,SuperEx is the best,
697407,2025-02-06T17:29:05+00:00,text,Yess sure,
697406,2025-02-06T17:29:02+00:00,text,LIFT!!,
697405,2025-02-06T17:28:58+00:00,text,Always do the Best keep working hard,
697404,2025-02-06T17:28:56+00:00,sticker,[STICKER] BAADBAADFBUAAtRbAVP-tiQ9ebBenQI,
697403,2025-02-06T17:28:56+00:00,text,Let's go moon,
697402,2025-02-06T17:28:54+00:00,text,Right,
697401,2025-02-06T17:28:50+00:00,text,Future is SuperEx,
697400,2025-02-06T17:28:50+00:00,text,Haha,
697399,2025-02-06T17:28:49+00:00,text,We are the best community ever,
697398,2025-02-06T17:28:44+00:00,text,"Me too bro, ahh",
697397,2025-02-06T17:28:40+00:00,text,What are you doing guies,
697396,2025-02-06T17:28:40+00:00,text,Yeah,
697395,2025-02-06T17:28:38+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,
697394,2025-02-06T17:28:38+00:00,text,Ok,
697393,2025-02-06T17:28:37+00:00,text,Support the SuperEx,
697392,2025-02-06T17:28:36+00:00,text,"and remember, don't spam. the Mods are watching us",
697391,2025-02-06T17:28:35+00:00,text,All are dancing now haha 😂,
697390,2025-02-06T17:28:31+00:00,text,i like SuperEx,
697389,2025-02-06T17:28:31+00:00,text,No doubt,
697388,2025-02-06T17:28:29+00:00,text,Fly moon!,
697387,2025-02-06T17:28:26+00:00,sticker,[STICKER] BAADBAADcxEAAhyAEVCVFBhS_19_jAI,
697386,2025-02-06T17:28:26+00:00,text,Stay calm,
697385,2025-02-06T17:28:26+00:00,text,keep support,
697384,2025-02-06T17:28:25+00:00,text,Pump it,
697383,2025-02-06T17:28:24+00:00,text,keep going,
697382,2025-02-06T17:28:22+00:00,sticker,[STICKER] BAADBQADegwAAinUCFQLzBF48TUW-AI,
697381,2025-02-06T17:28:22+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,
697380,2025-02-06T17:28:21+00:00,text,Community is best but developer is not best,
697379,2025-02-06T17:28:15+00:00,text,keep chill bro,
697378,2025-02-06T17:28:11+00:00,sticker,[STICKER] CAADBQADoQ4AAtRrIFUoRUO468DEdAI,
697377,2025-02-06T17:28:11+00:00,text,very strong community,
697376,2025-02-06T17:28:09+00:00,text,check pinned message if you haven't checked your eligibility SuperEx,
697375,2025-02-06T17:28:03+00:00,text,support all project,
697374,2025-02-06T17:27:56+00:00,text,Someone report her id,
697373,2025-02-06T17:27:55+00:00,text,Go to tha moon,
697372,2025-02-06T17:27:54+00:00,text,Support and no fud,
697371,2025-02-06T17:27:54+00:00,text,Fly highhh guys,
697370,2025-02-06T17:27:53+00:00,text,all support SuperEx,
697369,2025-02-06T17:27:53+00:00,text,Keep fly,
697368,2025-02-06T17:27:50+00:00,sticker,[STICKER] BAADBQADQwsAAlGwCFQQHBGZnPs1BwI,
697367,2025-02-06T17:27:50+00:00,text,SuperEx best project,
697366,2025-02-06T17:27:48+00:00,text,Lift together,
697365,2025-02-06T17:27:45+00:00,sticker,[STICKER] BAADBAADkiUAAnAjAAFT_UtPpMLgN08C,
697364,2025-02-06T17:27:44+00:00,text,"No doubt, the best SuperEx",
697363,2025-02-06T17:27:43+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697362,2025-02-06T17:27:41+00:00,text,Stay active and support SuperEx,
697361,2025-02-06T17:27:40+00:00,text,"We will never stop working to expand our Ecosystem! 💪💪

LIFT up the Fun SuperEx",
697360,2025-02-06T17:27:37+00:00,text,Let's stay enthusiastic and support SuperEx,
697359,2025-02-06T17:27:36+00:00,text,Lift everybody go go,
697358,2025-02-06T17:27:34+00:00,text,Harsh,
697357,2025-02-06T17:27:34+00:00,text,Nice brother,
697356,2025-02-06T17:27:34+00:00,text,Go to the moon and take the SuperEx,
697355,2025-02-06T17:27:33+00:00,text,Let's keep it fun guys,
697354,2025-02-06T17:27:26+00:00,text,"Come on, come on guies",
697353,2025-02-06T17:27:24+00:00,text,Pump it,
697352,2025-02-06T17:27:22+00:00,text,You are not eligible,
697351,2025-02-06T17:27:21+00:00,sticker,[STICKER] BAADBQADsQwAAjGFGVVOQ72B9PGKYAI,
697350,2025-02-06T17:27:21+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697349,2025-02-06T17:27:17+00:00,text,Go to moon guies,
697348,2025-02-06T17:27:17+00:00,text,Why?,
697347,2025-02-06T17:27:15+00:00,sticker,[STICKER] BAADBAADexUAAkejCVNXPSJ4GPFRjQI,
697346,2025-02-06T17:27:15+00:00,text,very strong community,
697345,2025-02-06T17:27:13+00:00,text,We are near to the moon,
697344,2025-02-06T17:27:11+00:00,text,Keep pushing,
697343,2025-02-06T17:27:10+00:00,text,My network bad,
697342,2025-02-06T17:27:10+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,
697341,2025-02-06T17:27:09+00:00,text,SuperEx the best,
697340,2025-02-06T17:27:09+00:00,text,For 10$ I'd go faster,
697339,2025-02-06T17:27:09+00:00,text,keep calm the best project,
697338,2025-02-06T17:27:09+00:00,text,Milis account is restricted buddy,
697337,2025-02-06T17:27:09+00:00,sticker,[STICKER] BAADBQADjhgAAubuEVUR8ek6r99ntgI,
697336,2025-02-06T17:27:07+00:00,text,SuperEx unstoppable,
697335,2025-02-06T17:27:06+00:00,text,Love the spirit and the community,
697334,2025-02-06T17:27:02+00:00,sticker,[STICKER] BAADBAAD9hYAAu7NEVH5ayXjMz2E4AI,
697333,2025-02-06T17:27:00+00:00,text,Keep supporting SuperEx,
697332,2025-02-06T17:26:59+00:00,text,We are almost there,
697331,2025-02-06T17:26:58+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697330,2025-02-06T17:26:55+00:00,text,Where is mili and diya,
697329,2025-02-06T17:26:53+00:00,text,Come onn guysss,
697328,2025-02-06T17:26:52+00:00,text,We are storng ants,
697327,2025-02-06T17:26:52+00:00,text,Support SuperEx and make it more strong 💪,
697326,2025-02-06T17:26:51+00:00,text,To tha moon guies,
697325,2025-02-06T17:26:50+00:00,text,can't handle it,
697324,2025-02-06T17:26:50+00:00,sticker,[STICKER] BAADBQADCBIAAkXeEFVS365mi8UsyQI,
697323,2025-02-06T17:26:46+00:00,text,the chat was so freakin fast 😭,
697321,2025-02-06T17:26:44+00:00,text,Haha 😁,
697320,2025-02-06T17:26:43+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,
697319,2025-02-06T17:26:41+00:00,text,🐜 we are tha best ants,
697318,2025-02-06T17:26:41+00:00,text,Namaste,
697317,2025-02-06T17:26:40+00:00,sticker,[STICKER] BAADBQADiRIAAoisEFWwucUEi0VcHAI,
697316,2025-02-06T17:26:40+00:00,text,Not*,
697315,2025-02-06T17:26:38+00:00,text,This is strong community,
697314,2025-02-06T17:26:37+00:00,text,U noy,
697313,2025-02-06T17:26:34+00:00,text,I want to earn huge with this project,
697312,2025-02-06T17:26:32+00:00,text,Yeah good,
697311,2025-02-06T17:26:30+00:00,text,Moon is our place guies,
697310,2025-02-06T17:26:29+00:00,text,You guys are getting to dark,
697309,2025-02-06T17:26:28+00:00,text,Hi how are you,
697308,2025-02-06T17:26:27+00:00,text,Don't come to me sun instead,
697307,2025-02-06T17:26:25+00:00,text,Namaste,
697306,2025-02-06T17:26:24+00:00,text,I want to see the success of the community,
697305,2025-02-06T17:26:23+00:00,text,We are non stop,
697304,2025-02-06T17:26:19+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
697303,2025-02-06T17:26:16+00:00,text,I'm good and you,
697302,2025-02-06T17:26:15+00:00,text,Pump it,
697301,2025-02-06T17:26:14+00:00,text,Best project,
697300,2025-02-06T17:26:13+00:00,text,Support SuperEx,
697299,2025-02-06T17:26:12+00:00,sticker,[STICKER] BAADBQADQwsAAlGwCFQQHBGZnPs1BwI,
697298,2025-02-06T17:26:11+00:00,text,Go go go to the sun and moon both,
697297,2025-02-06T17:26:11+00:00,text,Fly moon!,
697296,2025-02-06T17:26:09+00:00,text,Namaste vai jan,
697295,2025-02-06T17:26:03+00:00,text,Moon is our place,
697294,2025-02-06T17:25:59+00:00,sticker,[STICKER] BAADBAADtQoAAgPw-FNs5Z3AzAP3_wI,
697293,2025-02-06T17:25:59+00:00,text,Namaste 😂,
697292,2025-02-06T17:25:56+00:00,text,Haha,
697291,2025-02-06T17:25:56+00:00,sticker,[STICKER] CAADBAADKhkAAmU2-FLvTFabtgycyQI,
697290,2025-02-06T17:25:56+00:00,text,Push again SuperEx,
697289,2025-02-06T17:25:52+00:00,text,Ma bro,
697288,2025-02-06T17:25:51+00:00,text,Go go,
697287,2025-02-06T17:25:50+00:00,text,Always support 💯,
697286,2025-02-06T17:25:46+00:00,sticker,[STICKER] CAADAQAD9wADnMbwRu5rPlyIvSrSAg,
697285,2025-02-06T17:25:44+00:00,sticker,[STICKER] CAADAgADDFgAAg8xAUvCs4vkeGMC7AI,
697284,2025-02-06T17:25:43+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697283,2025-02-06T17:25:43+00:00,text,Gimme your allocation,
697282,2025-02-06T17:25:43+00:00,text,Ok,
697281,2025-02-06T17:25:42+00:00,text,SuperEx to the moon 🌝,
697280,2025-02-06T17:25:38+00:00,text,I wasn't,
697279,2025-02-06T17:25:36+00:00,text,let's party!!,
697278,2025-02-06T17:25:35+00:00,text,No doubt,
697277,2025-02-06T17:25:33+00:00,text,Yeas bro,
697276,2025-02-06T17:25:32+00:00,text,Keep push,
697275,2025-02-06T17:25:31+00:00,text,Congratulations to you guys who are eligible for SuperEx,
697274,2025-02-06T17:25:26+00:00,text,To tha moon,
697273,2025-02-06T17:25:25+00:00,text,SuperEx is the best project,
697272,2025-02-06T17:25:22+00:00,text,Support always and lift 🚀,
697271,2025-02-06T17:25:22+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697270,2025-02-06T17:25:21+00:00,text,Hehehe,
697269,2025-02-06T17:25:19+00:00,text,SuperEx best,
697268,2025-02-06T17:25:15+00:00,sticker,[STICKER] BAADBQADcQYAAj_kCVQIxnK1JmvnWQI,
697267,2025-02-06T17:25:14+00:00,text,Claimable soon!,
697266,2025-02-06T17:25:14+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697265,2025-02-06T17:25:14+00:00,text,LIFT!,
697264,2025-02-06T17:25:08+00:00,sticker,[STICKER] BAADBAADFBUAAtRbAVP-tiQ9ebBenQI,
697263,2025-02-06T17:25:07+00:00,text,😂Hehe,
697262,2025-02-06T17:25:05+00:00,text,Yes sir,
697261,2025-02-06T17:25:02+00:00,text,i eally love this ( SuperEx and the community),
697260,2025-02-06T17:25:01+00:00,text,Ok cool,
697259,2025-02-06T17:24:53+00:00,text,Haha pleasure,
697258,2025-02-06T17:24:51+00:00,text,I will surely add my frnds too here,
697257,2025-02-06T17:24:47+00:00,text,keep going,
697256,2025-02-06T17:24:44+00:00,text,😇👐,
697255,2025-02-06T17:24:42+00:00,text,SuperEx to the moon ❤️,
697254,2025-02-06T17:24:35+00:00,text,SuperEx is coming,
697253,2025-02-06T17:24:30+00:00,text,Support all and lift 🚀,
697252,2025-02-06T17:24:30+00:00,text,"Push it, lift it",
697251,2025-02-06T17:24:22+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697250,2025-02-06T17:24:17+00:00,text,MasyaAllah brother😇,
697249,2025-02-06T17:24:15+00:00,text,🐜 we are tha best ants,
697248,2025-02-06T17:24:12+00:00,text,Keep pushing and climbing the ladder of the success,
697247,2025-02-06T17:24:02+00:00,text,Up up,
697246,2025-02-06T17:23:59+00:00,text,Dont lose the hope always support,
697245,2025-02-06T17:23:56+00:00,text,Keep push,
697244,2025-02-06T17:23:55+00:00,text,Midnight always crazy,
697243,2025-02-06T17:23:53+00:00,text,Stay halal,
697242,2025-02-06T17:23:51+00:00,text,Stay active,
697241,2025-02-06T17:23:50+00:00,sticker,[STICKER] CAADBQADRAYAAnK5wVdUM83jtwQzfgI,
697240,2025-02-06T17:23:49+00:00,text,Full spirit,
697239,2025-02-06T17:23:46+00:00,text,Keep smile,
697238,2025-02-06T17:23:45+00:00,text,Fly high,
697237,2025-02-06T17:23:42+00:00,text,Let's go to the moon with SuperEx,
697236,2025-02-06T17:23:42+00:00,text,Pump it,
697235,2025-02-06T17:23:42+00:00,sticker,[STICKER] BAADBAADkxoAAqGoaFBAZbTO5u9A0wI,
697234,2025-02-06T17:23:41+00:00,text,Full spirit,
697233,2025-02-06T17:23:41+00:00,text,"It's midnight, and you're going crazy",
697232,2025-02-06T17:23:40+00:00,text,🐜 we are tha best ants,
697231,2025-02-06T17:23:39+00:00,text,Support SuperEx,
697230,2025-02-06T17:23:39+00:00,text,Haha??,
697229,2025-02-06T17:23:38+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697228,2025-02-06T17:23:38+00:00,text,Stay happy always,
697227,2025-02-06T17:23:36+00:00,text,Fly highhh,
697226,2025-02-06T17:23:36+00:00,text,Yes,
697225,2025-02-06T17:23:35+00:00,text,Let's stay enthusiastic and support SuperEx,
697224,2025-02-06T17:23:34+00:00,text,Lfg  budddy,
697223,2025-02-06T17:23:33+00:00,text,Near to the moon,
697222,2025-02-06T17:23:31+00:00,text,keep support all ants,
697221,2025-02-06T17:23:29+00:00,text,Be careful,
697220,2025-02-06T17:23:29+00:00,text,Go to moon guies,
697219,2025-02-06T17:23:28+00:00,sticker,[STICKER] CAADBAADZggAAiAd2FNIf1Moa4ReEQI,
697218,2025-02-06T17:23:28+00:00,text,Lft all,
697217,2025-02-06T17:23:27+00:00,text,Push it together haha,
697216,2025-02-06T17:23:26+00:00,text,🐜 we are tha best ants,
697215,2025-02-06T17:23:24+00:00,text,Lfg SuperEx,
697214,2025-02-06T17:23:24+00:00,text,To tha moon,
697213,2025-02-06T17:23:22+00:00,text,Stay focus on rank,
697212,2025-02-06T17:23:21+00:00,text,Let's goo budddy,
697211,2025-02-06T17:23:21+00:00,text,SuperEx best comunity,
697210,2025-02-06T17:23:20+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697209,2025-02-06T17:23:18+00:00,text,Always support sir and make it more productive,
697208,2025-02-06T17:23:14+00:00,text,Let's go to the moon with SuperEx,
697207,2025-02-06T17:23:09+00:00,text,Brooo 😂😁😁😁,
697206,2025-02-06T17:23:07+00:00,text,Support SuperEx,
697205,2025-02-06T17:23:03+00:00,sticker,[STICKER] BAADBQADzBAAAnX7EVWHAQABoe8hwwYC,
697204,2025-02-06T17:23:00+00:00,text,Show me your ants,
697203,2025-02-06T17:22:59+00:00,text,Help me for getting that,
697202,2025-02-06T17:22:58+00:00,text,Yes sir,
697201,2025-02-06T17:22:58+00:00,sticker,[STICKER] CAADBQADhwADwqBbIVGgafppYgJUAg,
697200,2025-02-06T17:22:52+00:00,text,Good,
697199,2025-02-06T17:22:48+00:00,text,Need 56 messages more to reach 1k score haha,
697198,2025-02-06T17:22:42+00:00,text,We are tha best,
697197,2025-02-06T17:22:40+00:00,text,We are storng ants,
697196,2025-02-06T17:22:37+00:00,text,Ant's live matter 😭,
697195,2025-02-06T17:22:37+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697194,2025-02-06T17:22:33+00:00,sticker,[STICKER] BAADBQADiRIAAoisEFWwucUEi0VcHAI,
697193,2025-02-06T17:22:32+00:00,text,I'm out place is kinda boring,
697192,2025-02-06T17:22:32+00:00,text,this is strong community,
697191,2025-02-06T17:22:31+00:00,text,OkY,
697190,2025-02-06T17:22:26+00:00,text,SuperEx best project,
697189,2025-02-06T17:22:26+00:00,text,LFT MATR,
697188,2025-02-06T17:22:25+00:00,text,Fly high,
697187,2025-02-06T17:22:25+00:00,text,Yes,
697186,2025-02-06T17:22:21+00:00,text,this is strong community,
697185,2025-02-06T17:22:17+00:00,sticker,[STICKER] BAADBQADiRIAAoisEFWwucUEi0VcHAI,
697184,2025-02-06T17:22:16+00:00,text,Lfg,
697183,2025-02-06T17:22:16+00:00,text,Lfg guies,
697182,2025-02-06T17:22:15+00:00,text,We are the no  1 comment,
697181,2025-02-06T17:22:09+00:00,text,Lift,
697180,2025-02-06T17:22:09+00:00,text,Support SuperEx 😇,
697179,2025-02-06T17:22:02+00:00,text,Lift 🚀 support 🖐️,
697178,2025-02-06T17:21:57+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697177,2025-02-06T17:21:57+00:00,text,SuperEx unstoppable,
697176,2025-02-06T17:21:56+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697175,2025-02-06T17:21:53+00:00,text,Very crowded,
697174,2025-02-06T17:21:51+00:00,sticker,[STICKER] BAADBAADcxEAAhyAEVCVFBhS_19_jAI,
697173,2025-02-06T17:21:49+00:00,text,😂haha,
697172,2025-02-06T17:21:46+00:00,text,3k messages? 😟,
697171,2025-02-06T17:21:42+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697170,2025-02-06T17:21:39+00:00,text,"Focus on your dreams , dont spoil it",
697169,2025-02-06T17:21:38+00:00,text,To tha moon,
697168,2025-02-06T17:21:35+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
697167,2025-02-06T17:21:34+00:00,text,Need support guise,
697166,2025-02-06T17:21:34+00:00,text,Let's push togetherr,
697165,2025-02-06T17:21:31+00:00,text,SuperEx best comunity,
697164,2025-02-06T17:21:30+00:00,text,Dont leave it bro,
697163,2025-02-06T17:21:29+00:00,text,Keep pushing,
697162,2025-02-06T17:21:28+00:00,sticker,[STICKER] CAADBQADtAADwqBbIYrAYpirpgx7Ag,
697161,2025-02-06T17:21:27+00:00,text,Haha ok budffy,
697160,2025-02-06T17:21:26+00:00,text,To the moon everyone,
697159,2025-02-06T17:21:23+00:00,text,keep going,
697158,2025-02-06T17:21:22+00:00,text,Full spirit,
697157,2025-02-06T17:21:21+00:00,text,SuperEx best project,
697156,2025-02-06T17:21:16+00:00,text,Love SuperEx,
697155,2025-02-06T17:21:15+00:00,text,Not now I will stay active for sometime,
697154,2025-02-06T17:21:14+00:00,text,Keep supporting SuperEx,
697153,2025-02-06T17:21:11+00:00,text,Yeahhh....I leave study brother 😂,
697152,2025-02-06T17:21:05+00:00,text,Active and supportive 💪,
697151,2025-02-06T17:21:01+00:00,text,This community is best,
697149,2025-02-06T17:20:56+00:00,text,Keep supporting SuperEx,
697148,2025-02-06T17:20:55+00:00,text,We are the strongest ants,
697147,2025-02-06T17:20:55+00:00,text,Need support guise,
697146,2025-02-06T17:20:54+00:00,text,U always active,
697145,2025-02-06T17:20:51+00:00,text,Up up,
697144,2025-02-06T17:20:50+00:00,text,Pump it,
697143,2025-02-06T17:20:50+00:00,text,You are. Going offline after every message haha,
697142,2025-02-06T17:20:45+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697141,2025-02-06T17:20:45+00:00,text,SuperEx best project,
697140,2025-02-06T17:20:44+00:00,text,Dont fud we worked hard to make it strong and cool,
697139,2025-02-06T17:20:42+00:00,text,No doubt,
697138,2025-02-06T17:20:41+00:00,text,We are storng ants,
697137,2025-02-06T17:20:40+00:00,text,Lift everybody,
697136,2025-02-06T17:20:39+00:00,text,Helioooo,
697135,2025-02-06T17:20:33+00:00,text,Hello guys,
697134,2025-02-06T17:20:33+00:00,text,SuperEx is the best,
697133,2025-02-06T17:20:29+00:00,text,SuperEx best comunity,
697132,2025-02-06T17:20:26+00:00,text,I am,
697131,2025-02-06T17:20:25+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
697130,2025-02-06T17:20:25+00:00,text,"Remember, do not click links from unknown sources. Only follow the official links and pinned messages",
697129,2025-02-06T17:20:24+00:00,text,SuperEx is good community,
697128,2025-02-06T17:20:21+00:00,text,You guys not tired?,
697127,2025-02-06T17:20:19+00:00,text,Future is SuperEx,
697126,2025-02-06T17:20:19+00:00,sticker,[STICKER] BAADBQADQwsAAlGwCFQQHBGZnPs1BwI,
697125,2025-02-06T17:20:18+00:00,text,Lift all and make this community no 1,
697124,2025-02-06T17:20:12+00:00,text,Lift everybody,
697123,2025-02-06T17:20:11+00:00,text,Such a lively community,
697122,2025-02-06T17:20:09+00:00,text,Yeah mate,
697121,2025-02-06T17:20:07+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,
697120,2025-02-06T17:20:07+00:00,text,Lfg,
697119,2025-02-06T17:20:04+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697118,2025-02-06T17:20:03+00:00,text,Keep support SuperEx,
697117,2025-02-06T17:20:03+00:00,text,Support SuperEx,
697116,2025-02-06T17:20:03+00:00,text,100$ gone 🙂,
697115,2025-02-06T17:20:02+00:00,text,Lfg antsss,
697114,2025-02-06T17:20:01+00:00,text,Go go,
697113,2025-02-06T17:19:58+00:00,text,Lift 🚀 support 💪🙌,
697112,2025-02-06T17:19:56+00:00,text,A winner never puts people down or accuses them. He stays focused on his goals.,
697111,2025-02-06T17:19:53+00:00,text,This community is best,
697110,2025-02-06T17:19:53+00:00,text,Fly High,
697109,2025-02-06T17:19:51+00:00,text,Need support guise,
697108,2025-02-06T17:19:50+00:00,text,Let's be enthusiastic to push ranking,
697107,2025-02-06T17:19:50+00:00,text,Mate mate,
697106,2025-02-06T17:19:45+00:00,text,Yes lets goo all ants,
697105,2025-02-06T17:19:44+00:00,text,Fly high buddy,
697104,2025-02-06T17:19:39+00:00,text,Share and support always mate,
697103,2025-02-06T17:19:39+00:00,text,SuperEx best comunity,
697102,2025-02-06T17:19:37+00:00,text,Finally to the mars,
697101,2025-02-06T17:19:36+00:00,text,Go go mate,
697100,2025-02-06T17:19:35+00:00,text,Fly moon!,
697099,2025-02-06T17:19:34+00:00,text,keep going,
697098,2025-02-06T17:19:29+00:00,text,Lift 🚀,
697097,2025-02-06T17:19:28+00:00,text,SuperEx to the moon,
697096,2025-02-06T17:19:13+00:00,text,Yeah mate,
697094,2025-02-06T17:19:10+00:00,text,Keep fly high,
697093,2025-02-06T17:19:08+00:00,text,SuperEx best,
697092,2025-02-06T17:19:05+00:00,text,keep going,
697091,2025-02-06T17:19:03+00:00,text,Go to tha moon,
697090,2025-02-06T17:19:01+00:00,text,Nice,
697089,2025-02-06T17:18:58+00:00,text,Yeah mate,
697088,2025-02-06T17:18:53+00:00,text,I love memcore mate,
697087,2025-02-06T17:18:52+00:00,text,Support and lift 🚀,
697086,2025-02-06T17:18:52+00:00,text,SuperEx is good community,
697085,2025-02-06T17:18:51+00:00,text,It's time to push push push,
697084,2025-02-06T17:18:50+00:00,text,Keep supporting SuperEx,
697083,2025-02-06T17:18:50+00:00,sticker,[STICKER] BAADBAADAxcAAobNCFPA-gIfuyRN2wI,
697082,2025-02-06T17:18:48+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,
697081,2025-02-06T17:18:42+00:00,sticker,[STICKER] BAADBQADzBAAAnX7EVWHAQABoe8hwwYC,
697080,2025-02-06T17:18:42+00:00,text,The SuperEx will definitely give us the best things,
697079,2025-02-06T17:18:39+00:00,text,stay strong ants,
697078,2025-02-06T17:18:38+00:00,text,😁,
697077,2025-02-06T17:18:35+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,
697076,2025-02-06T17:18:34+00:00,text,Yess mate,
697075,2025-02-06T17:18:33+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697074,2025-02-06T17:18:29+00:00,text,We are here to accomplish the things,
697073,2025-02-06T17:18:28+00:00,text,Lfg,
697072,2025-02-06T17:18:28+00:00,text,No If I say no use,
697071,2025-02-06T17:18:26+00:00,text,very best project,
697070,2025-02-06T17:18:25+00:00,text,Lift,
697069,2025-02-06T17:18:24+00:00,sticker,[STICKER] BAADBQADiRIAAoisEFWwucUEi0VcHAI,
697068,2025-02-06T17:18:22+00:00,text,keep chill bro,
697067,2025-02-06T17:18:21+00:00,text,Doremon,
697066,2025-02-06T17:18:21+00:00,text,SuperEx best,
697065,2025-02-06T17:18:19+00:00,text,I'm in,
697064,2025-02-06T17:18:18+00:00,text,Let's keep it fun guys,
697063,2025-02-06T17:18:17+00:00,text,SuperEx best project,
697062,2025-02-06T17:18:16+00:00,text,Lift 🚀,
697061,2025-02-06T17:18:14+00:00,text,This is big community,
697060,2025-02-06T17:18:13+00:00,text,Always support mate,
697059,2025-02-06T17:18:10+00:00,text,Pls I need to know the gas fee for claiming,
697058,2025-02-06T17:18:09+00:00,text,For that girl,
697057,2025-02-06T17:18:07+00:00,text,To the moon everyone,
697056,2025-02-06T17:18:05+00:00,text,les't go pump it,
697055,2025-02-06T17:18:05+00:00,text,Anyone 💎,
697054,2025-02-06T17:18:05+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697053,2025-02-06T17:18:03+00:00,text,We can work hard to make it more strong,
697052,2025-02-06T17:18:02+00:00,text,Need support guise,
697051,2025-02-06T17:18:02+00:00,text,keep chill bro,
697050,2025-02-06T17:18:01+00:00,text,SuperEx such a great ecosystem,
697049,2025-02-06T17:17:56+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,
697048,2025-02-06T17:17:56+00:00,text,What are you doing guies,
697047,2025-02-06T17:17:55+00:00,sticker,[STICKER] BAADBAADexUAAkejCVNXPSJ4GPFRjQI,
697046,2025-02-06T17:17:53+00:00,text,Make the community more strong,
697045,2025-02-06T17:17:51+00:00,text,Depression,
697044,2025-02-06T17:17:50+00:00,text,SuperEx is good community,
697043,2025-02-06T17:17:50+00:00,text,stay strong ants,
697042,2025-02-06T17:17:47+00:00,text,more pump it,
697041,2025-02-06T17:17:44+00:00,text,Lift 🚀,
697040,2025-02-06T17:17:43+00:00,text,So we gonna play a game any other interested,
697039,2025-02-06T17:17:43+00:00,text,Let's keep it fun guys,
697038,2025-02-06T17:17:41+00:00,text,We are the best community,
697037,2025-02-06T17:17:40+00:00,text,i love SuperEx too,
697036,2025-02-06T17:17:40+00:00,text,SuperEx unstoppable,
697035,2025-02-06T17:17:38+00:00,text,Thanks bro,
697034,2025-02-06T17:17:35+00:00,sticker,[STICKER] BAADBAADAxcAAobNCFPA-gIfuyRN2wI,
697033,2025-02-06T17:17:33+00:00,text,"@jebis_1310 My friend, why are you taking leave now days",
697032,2025-02-06T17:17:33+00:00,text,"Come on, come on",
697031,2025-02-06T17:17:31+00:00,sticker,[STICKER] BAADBAADNSYAAnIsAVNuYC_flEh7qgI,
697030,2025-02-06T17:17:30+00:00,text,We love SuperEx,
697029,2025-02-06T17:17:29+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,
697028,2025-02-06T17:17:29+00:00,text,Good mate,
697027,2025-02-06T17:17:25+00:00,text,Aiit,
697026,2025-02-06T17:17:20+00:00,text,Stay active mate,
